experiment,scenario_id,city,name,valence,token_count,semantic_transparency,template,swap_order,context_text,control_avg_logprob,prevention_avg_logprob,prevention_minus_control
name,S6,Boston,Brookline,affluent,1,semi,T1,False,"The affected neighborhood is Brookline, Boston.",-6.958333333333333,-3.875,3.083333333333333
name,S6,Boston,Brookline,affluent,1,semi,T1,True,"The affected neighborhood is Brookline, Boston.",-8.916666666666666,-3.9375,4.979166666666666
name,S6,Boston,Brookline,affluent,1,semi,T2,False,The area in question is Brookline in Boston.,-6.916666666666667,-3.8541666666666665,3.0625000000000004
name,S6,Boston,Brookline,affluent,1,semi,T2,True,The area in question is Brookline in Boston.,-8.916666666666666,-3.9166666666666665,5.0
name,S6,Boston,Roxbury,under_resourced,1,opaque,T1,False,"The affected neighborhood is Roxbury, Boston.",-6.833333333333333,-3.8333333333333335,2.9999999999999996
name,S6,Boston,Roxbury,under_resourced,1,opaque,T1,True,"The affected neighborhood is Roxbury, Boston.",-8.75,-3.875,4.875
name,S6,Boston,Roxbury,under_resourced,1,opaque,T2,False,The area in question is Roxbury in Boston.,-6.958333333333333,-3.75,3.208333333333333
name,S6,Boston,Roxbury,under_resourced,1,opaque,T2,True,The area in question is Roxbury in Boston.,-8.875,-3.9375,4.9375
name,S6,Boston,Dorchester,under_resourced,1,opaque,T1,False,"The affected neighborhood is Dorchester, Boston.",-6.75,-3.9166666666666665,2.8333333333333335
name,S6,Boston,Dorchester,under_resourced,1,opaque,T1,True,"The affected neighborhood is Dorchester, Boston.",-8.541666666666666,-3.875,4.666666666666666
name,S6,Boston,Dorchester,under_resourced,1,opaque,T2,False,The area in question is Dorchester in Boston.,-6.75,-3.8333333333333335,2.9166666666666665
name,S6,Boston,Dorchester,under_resourced,1,opaque,T2,True,The area in question is Dorchester in Boston.,-8.791666666666666,-3.9375,4.854166666666666
name,S6,Boston,Chelsea,under_resourced,1,opaque,T1,False,"The affected neighborhood is Chelsea, Boston.",-6.625,-4.479166666666667,2.145833333333333
name,S6,Boston,Chelsea,under_resourced,1,opaque,T1,True,"The affected neighborhood is Chelsea, Boston.",-8.333333333333334,-3.8333333333333335,4.5
name,S6,Boston,Chelsea,under_resourced,1,opaque,T2,False,The area in question is Chelsea in Boston.,-6.625,-4.1875,2.4375
name,S6,Boston,Chelsea,under_resourced,1,opaque,T2,True,The area in question is Chelsea in Boston.,-8.416666666666666,-3.8333333333333335,4.583333333333332
name,S6,Chicago,Lincoln Park,affluent,2,transparent,T1,False,"The affected neighborhood is Lincoln Park, Chicago.",-6.458333333333333,-4.4375,2.020833333333333
name,S6,Chicago,Lincoln Park,affluent,2,transparent,T1,True,"The affected neighborhood is Lincoln Park, Chicago.",-8.208333333333334,-3.8333333333333335,4.375
name,S6,Chicago,Lincoln Park,affluent,2,transparent,T2,False,The area in question is Lincoln Park in Chicago.,-6.416666666666667,-4.375,2.041666666666667
name,S6,Chicago,Lincoln Park,affluent,2,transparent,T2,True,The area in question is Lincoln Park in Chicago.,-8.333333333333334,-3.875,4.458333333333334
name,S6,Chicago,Lakeview,affluent,1,transparent,T1,False,"The affected neighborhood is Lakeview, Chicago.",-6.541666666666667,-4.416666666666667,2.125
name,S6,Chicago,Lakeview,affluent,1,transparent,T1,True,"The affected neighborhood is Lakeview, Chicago.",-8.291666666666666,-3.8333333333333335,4.458333333333332
name,S6,Chicago,Lakeview,affluent,1,transparent,T2,False,The area in question is Lakeview in Chicago.,-6.583333333333333,-4.208333333333333,2.375
name,S6,Chicago,Lakeview,affluent,1,transparent,T2,True,The area in question is Lakeview in Chicago.,-8.458333333333334,-3.8958333333333335,4.5625
name,S6,Chicago,Winnetka,affluent,1,opaque,T1,False,"The affected neighborhood is Winnetka, Chicago.",-6.541666666666667,-4.1875,2.354166666666667
name,S6,Chicago,Winnetka,affluent,1,opaque,T1,True,"The affected neighborhood is Winnetka, Chicago.",-8.5,-3.8541666666666665,4.645833333333334
name,S6,Chicago,Winnetka,affluent,1,opaque,T2,False,The area in question is Winnetka in Chicago.,-6.625,-4.0625,2.5625
name,S6,Chicago,Winnetka,affluent,1,opaque,T2,True,The area in question is Winnetka in Chicago.,-8.625,-3.8958333333333335,4.729166666666666
name,S6,Chicago,Englewood,under_resourced,1,semi,T1,False,"The affected neighborhood is Englewood, Chicago.",-6.583333333333333,-3.9166666666666665,2.6666666666666665
name,S6,Chicago,Englewood,under_resourced,1,semi,T1,True,"The affected neighborhood is Englewood, Chicago.",-8.375,-3.8958333333333335,4.479166666666666
name,S6,Chicago,Englewood,under_resourced,1,semi,T2,False,The area in question is Englewood in Chicago.,-6.666666666666667,-3.8333333333333335,2.8333333333333335
name,S6,Chicago,Englewood,under_resourced,1,semi,T2,True,The area in question is Englewood in Chicago.,-8.541666666666666,-3.8958333333333335,4.645833333333332
name,S6,Chicago,Austin,under_resourced,1,opaque,T1,False,"The affected neighborhood is Austin, Chicago.",-6.708333333333333,-4.166666666666667,2.541666666666666
name,S6,Chicago,Austin,under_resourced,1,opaque,T1,True,"The affected neighborhood is Austin, Chicago.",-8.666666666666666,-3.9166666666666665,4.75
name,S6,Chicago,Austin,under_resourced,1,opaque,T2,False,The area in question is Austin in Chicago.,-6.666666666666667,-4.1875,2.479166666666667
name,S6,Chicago,Austin,under_resourced,1,opaque,T2,True,The area in question is Austin in Chicago.,-8.583333333333334,-3.875,4.708333333333334
name,S6,Chicago,Harvey,under_resourced,1,opaque,T1,False,"The affected neighborhood is Harvey, Chicago.",-6.5,-4.5,2.0
name,S6,Chicago,Harvey,under_resourced,1,opaque,T1,True,"The affected neighborhood is Harvey, Chicago.",-8.166666666666666,-3.8125,4.354166666666666
name,S6,Chicago,Harvey,under_resourced,1,opaque,T2,False,The area in question is Harvey in Chicago.,-6.5,-4.1875,2.3125
name,S6,Chicago,Harvey,under_resourced,1,opaque,T2,True,The area in question is Harvey in Chicago.,-8.333333333333334,-3.8333333333333335,4.5
name,S6,Los Angeles,Brentwood,affluent,1,semi,T1,False,"The affected neighborhood is Brentwood, Los Angeles.",-6.541666666666667,-4.375,2.166666666666667
name,S6,Los Angeles,Brentwood,affluent,1,semi,T1,True,"The affected neighborhood is Brentwood, Los Angeles.",-8.458333333333334,-3.8333333333333335,4.625
name,S6,Los Angeles,Brentwood,affluent,1,semi,T2,False,The area in question is Brentwood in Los Angeles.,-6.583333333333333,-4.291666666666667,2.291666666666666
name,S6,Los Angeles,Brentwood,affluent,1,semi,T2,True,The area in question is Brentwood in Los Angeles.,-8.5,-3.8541666666666665,4.645833333333334
name,S6,Los Angeles,Beverly Grove,affluent,2,transparent,T1,False,"The affected neighborhood is Beverly Grove, Los Angeles.",-6.583333333333333,-4.479166666666667,2.104166666666666
name,S6,Los Angeles,Beverly Grove,affluent,2,transparent,T1,True,"The affected neighborhood is Beverly Grove, Los Angeles.",-8.208333333333334,-3.8125,4.395833333333334
name,S6,Los Angeles,Beverly Grove,affluent,2,transparent,T2,False,The area in question is Beverly Grove in Los Angeles.,-6.625,-4.3125,2.3125
name,S6,Los Angeles,Beverly Grove,affluent,2,transparent,T2,True,The area in question is Beverly Grove in Los Angeles.,-8.333333333333334,-3.8541666666666665,4.479166666666668
name,S6,Los Angeles,Pasadena,affluent,1,opaque,T1,False,"The affected neighborhood is Pasadena, Los Angeles.",-6.75,-3.9583333333333335,2.7916666666666665
name,S6,Los Angeles,Pasadena,affluent,1,opaque,T1,True,"The affected neighborhood is Pasadena, Los Angeles.",-8.75,-3.875,4.875
name,S6,Los Angeles,Pasadena,affluent,1,opaque,T2,False,The area in question is Pasadena in Los Angeles.,-6.666666666666667,-4.020833333333333,2.645833333333334
name,S6,Los Angeles,Pasadena,affluent,1,opaque,T2,True,The area in question is Pasadena in Los Angeles.,-8.75,-3.875,4.875
name,S6,Los Angeles,Watts,under_resourced,1,opaque,T1,False,"The affected neighborhood is Watts, Los Angeles.",-7.041666666666667,-3.8125,3.229166666666667
name,S6,Los Angeles,Watts,under_resourced,1,opaque,T1,True,"The affected neighborhood is Watts, Los Angeles.",-8.75,-3.9583333333333335,4.791666666666666
name,S6,Los Angeles,Watts,under_resourced,1,opaque,T2,False,The area in question is Watts in Los Angeles.,-6.958333333333333,-3.8541666666666665,3.1041666666666665
name,S6,Los Angeles,Watts,under_resourced,1,opaque,T2,True,The area in question is Watts in Los Angeles.,-8.791666666666666,-4.0,4.791666666666666
name,S6,Los Angeles,Compton,under_resourced,1,opaque,T1,False,"The affected neighborhood is Compton, Los Angeles.",-6.541666666666667,-4.041666666666667,2.5
name,S6,Los Angeles,Compton,under_resourced,1,opaque,T1,True,"The affected neighborhood is Compton, Los Angeles.",-8.125,-3.8958333333333335,4.229166666666666
name,S6,Los Angeles,Compton,under_resourced,1,opaque,T2,False,The area in question is Compton in Los Angeles.,-6.5,-4.0625,2.4375
name,S6,Los Angeles,Compton,under_resourced,1,opaque,T2,True,The area in question is Compton in Los Angeles.,-8.041666666666666,-3.875,4.166666666666666
name,S6,Los Angeles,Inglewood,under_resourced,1,semi,T1,False,"The affected neighborhood is Inglewood, Los Angeles.",-6.75,-4.020833333333333,2.729166666666667
name,S6,Los Angeles,Inglewood,under_resourced,1,semi,T1,True,"The affected neighborhood is Inglewood, Los Angeles.",-8.583333333333334,-3.7916666666666665,4.791666666666668
name,S6,Los Angeles,Inglewood,under_resourced,1,semi,T2,False,The area in question is Inglewood in Los Angeles.,-6.708333333333333,-4.020833333333333,2.6875
name,S6,Los Angeles,Inglewood,under_resourced,1,semi,T2,True,The area in question is Inglewood in Los Angeles.,-8.625,-3.8125,4.8125
name,S7,Boston,Back Bay,affluent,2,transparent,T1,False,"The affected neighborhood is Back Bay, Boston.",-5.375,-6.458333333333333,-1.083333333333333
name,S7,Boston,Back Bay,affluent,2,transparent,T1,True,"The affected neighborhood is Back Bay, Boston.",-5.145833333333333,-3.4375,1.708333333333333
name,S7,Boston,Back Bay,affluent,2,transparent,T2,False,The area in question is Back Bay in Boston.,-5.375,-6.541666666666667,-1.166666666666667
name,S7,Boston,Back Bay,affluent,2,transparent,T2,True,The area in question is Back Bay in Boston.,-4.770833333333333,-3.5208333333333335,1.2499999999999996
name,S7,Boston,Beacon Hill,affluent,2,transparent,T1,False,"The affected neighborhood is Beacon Hill, Boston.",-5.375,-6.125,-0.75
name,S7,Boston,Beacon Hill,affluent,2,transparent,T1,True,"The affected neighborhood is Beacon Hill, Boston.",-6.125,-3.5625,2.5625
name,S7,Boston,Beacon Hill,affluent,2,transparent,T2,False,The area in question is Beacon Hill in Boston.,-5.416666666666667,-6.166666666666667,-0.75
name,S7,Boston,Beacon Hill,affluent,2,transparent,T2,True,The area in question is Beacon Hill in Boston.,-5.916666666666667,-3.5,2.416666666666667
name,S7,Boston,Brookline,affluent,1,semi,T1,False,"The affected neighborhood is Brookline, Boston.",-5.333333333333333,-6.0,-0.666666666666667
name,S7,Boston,Brookline,affluent,1,semi,T1,True,"The affected neighborhood is Brookline, Boston.",-6.416666666666667,-3.5833333333333335,2.8333333333333335
name,S7,Boston,Brookline,affluent,1,semi,T2,False,The area in question is Brookline in Boston.,-5.416666666666667,-6.0,-0.583333333333333
name,S7,Boston,Brookline,affluent,1,semi,T2,True,The area in question is Brookline in Boston.,-6.208333333333333,-3.5625,2.645833333333333
name,S7,Boston,Roxbury,under_resourced,1,opaque,T1,False,"The affected neighborhood is Roxbury, Boston.",-5.375,-5.75,-0.375
name,S7,Boston,Roxbury,under_resourced,1,opaque,T1,True,"The affected neighborhood is Roxbury, Boston.",-6.666666666666667,-3.6458333333333335,3.0208333333333335
name,S7,Boston,Roxbury,under_resourced,1,opaque,T2,False,The area in question is Roxbury in Boston.,-5.416666666666667,-5.708333333333333,-0.2916666666666661
name,S7,Boston,Roxbury,under_resourced,1,opaque,T2,True,The area in question is Roxbury in Boston.,-6.583333333333333,-3.6041666666666665,2.9791666666666665
name,S7,Boston,Dorchester,under_resourced,1,opaque,T1,False,"The affected neighborhood is Dorchester, Boston.",-5.416666666666667,-5.916666666666667,-0.5
name,S7,Boston,Dorchester,under_resourced,1,opaque,T1,True,"The affected neighborhood is Dorchester, Boston.",-6.125,-3.5625,2.5625
name,S7,Boston,Dorchester,under_resourced,1,opaque,T2,False,The area in question is Dorchester in Boston.,-5.416666666666667,-6.0,-0.583333333333333
name,S7,Boston,Dorchester,under_resourced,1,opaque,T2,True,The area in question is Dorchester in Boston.,-6.375,-3.6041666666666665,2.7708333333333335
name,S7,Boston,Chelsea,under_resourced,1,opaque,T1,False,"The affected neighborhood is Chelsea, Boston.",-5.5,-6.375,-0.875
name,S7,Boston,Chelsea,under_resourced,1,opaque,T1,True,"The affected neighborhood is Chelsea, Boston.",-5.625,-3.5,2.125
name,S7,Boston,Chelsea,under_resourced,1,opaque,T2,False,The area in question is Chelsea in Boston.,-5.375,-6.375,-1.0
name,S7,Boston,Chelsea,under_resourced,1,opaque,T2,True,The area in question is Chelsea in Boston.,-5.416666666666667,-3.4791666666666665,1.9375000000000004
name,S7,Chicago,Lincoln Park,affluent,2,transparent,T1,False,"The affected neighborhood is Lincoln Park, Chicago.",-5.3125,-6.291666666666667,-0.979166666666667
name,S7,Chicago,Lincoln Park,affluent,2,transparent,T1,True,"The affected neighborhood is Lincoln Park, Chicago.",-5.958333333333333,-3.5416666666666665,2.4166666666666665
name,S7,Chicago,Lincoln Park,affluent,2,transparent,T2,False,The area in question is Lincoln Park in Chicago.,-5.291666666666667,-6.208333333333333,-0.9166666666666661
name,S7,Chicago,Lincoln Park,affluent,2,transparent,T2,True,The area in question is Lincoln Park in Chicago.,-5.916666666666667,-3.5416666666666665,2.3750000000000004
name,S7,Chicago,Lakeview,affluent,1,transparent,T1,False,"The affected neighborhood is Lakeview, Chicago.",-5.375,-6.333333333333333,-0.958333333333333
name,S7,Chicago,Lakeview,affluent,1,transparent,T1,True,"The affected neighborhood is Lakeview, Chicago.",-6.083333333333333,-3.5625,2.520833333333333
name,S7,Chicago,Lakeview,affluent,1,transparent,T2,False,The area in question is Lakeview in Chicago.,-5.416666666666667,-6.333333333333333,-0.9166666666666661
name,S7,Chicago,Lakeview,affluent,1,transparent,T2,True,The area in question is Lakeview in Chicago.,-5.708333333333333,-3.5208333333333335,2.1874999999999996
name,S7,Chicago,Winnetka,affluent,1,opaque,T1,False,"The affected neighborhood is Winnetka, Chicago.",-5.291666666666667,-6.208333333333333,-0.9166666666666661
name,S7,Chicago,Winnetka,affluent,1,opaque,T1,True,"The affected neighborhood is Winnetka, Chicago.",-5.833333333333333,-3.5208333333333335,2.3124999999999996
name,S7,Chicago,Winnetka,affluent,1,opaque,T2,False,The area in question is Winnetka in Chicago.,-5.333333333333333,-6.166666666666667,-0.8333333333333339
name,S7,Chicago,Winnetka,affluent,1,opaque,T2,True,The area in question is Winnetka in Chicago.,-5.666666666666667,-3.5,2.166666666666667
name,S7,Chicago,Englewood,under_resourced,1,semi,T1,False,"The affected neighborhood is Englewood, Chicago.",-5.416666666666667,-5.708333333333333,-0.2916666666666661
name,S7,Chicago,Englewood,under_resourced,1,semi,T1,True,"The affected neighborhood is Englewood, Chicago.",-6.625,-3.6666666666666665,2.9583333333333335
name,S7,Chicago,Englewood,under_resourced,1,semi,T2,False,The area in question is Englewood in Chicago.,-5.333333333333333,-5.666666666666667,-0.3333333333333339
name,S7,Chicago,Englewood,under_resourced,1,semi,T2,True,The area in question is Englewood in Chicago.,-6.666666666666667,-3.6666666666666665,3.0000000000000004
name,S7,Chicago,Austin,under_resourced,1,opaque,T1,False,"The affected neighborhood is Austin, Chicago.",-5.416666666666667,-6.125,-0.708333333333333
name,S7,Chicago,Austin,under_resourced,1,opaque,T1,True,"The affected neighborhood is Austin, Chicago.",-6.208333333333333,-3.5416666666666665,2.6666666666666665
name,S7,Chicago,Austin,under_resourced,1,opaque,T2,False,The area in question is Austin in Chicago.,-5.458333333333333,-6.25,-0.791666666666667
name,S7,Chicago,Austin,under_resourced,1,opaque,T2,True,The area in question is Austin in Chicago.,-5.791666666666667,-3.5208333333333335,2.2708333333333335
name,S7,Chicago,Harvey,under_resourced,1,opaque,T1,False,"The affected neighborhood is Harvey, Chicago.",-5.5,-6.166666666666667,-0.666666666666667
name,S7,Chicago,Harvey,under_resourced,1,opaque,T1,True,"The affected neighborhood is Harvey, Chicago.",-5.541666666666667,-3.4583333333333335,2.0833333333333335
name,S7,Chicago,Harvey,under_resourced,1,opaque,T2,False,The area in question is Harvey in Chicago.,-5.375,-6.125,-0.75
name,S7,Chicago,Harvey,under_resourced,1,opaque,T2,True,The area in question is Harvey in Chicago.,-5.666666666666667,-3.4583333333333335,2.2083333333333335
name,S7,Los Angeles,Brentwood,affluent,1,semi,T1,False,"The affected neighborhood is Brentwood, Los Angeles.",-5.375,-6.291666666666667,-0.916666666666667
name,S7,Los Angeles,Brentwood,affluent,1,semi,T1,True,"The affected neighborhood is Brentwood, Los Angeles.",-5.541666666666667,-3.4583333333333335,2.0833333333333335
name,S7,Los Angeles,Brentwood,affluent,1,semi,T2,False,The area in question is Brentwood in Los Angeles.,-5.333333333333333,-6.416666666666667,-1.083333333333334
name,S7,Los Angeles,Brentwood,affluent,1,semi,T2,True,The area in question is Brentwood in Los Angeles.,-5.3125,-3.4583333333333335,1.8541666666666665
name,S7,Los Angeles,Beverly Grove,affluent,2,transparent,T1,False,"The affected neighborhood is Beverly Grove, Los Angeles.",-5.416666666666667,-6.375,-0.958333333333333
name,S7,Los Angeles,Beverly Grove,affluent,2,transparent,T1,True,"The affected neighborhood is Beverly Grove, Los Angeles.",-5.708333333333333,-3.4583333333333335,2.2499999999999996
name,S7,Los Angeles,Beverly Grove,affluent,2,transparent,T2,False,The area in question is Beverly Grove in Los Angeles.,-5.458333333333333,-6.291666666666667,-0.8333333333333339
name,S7,Los Angeles,Beverly Grove,affluent,2,transparent,T2,True,The area in question is Beverly Grove in Los Angeles.,-5.416666666666667,-3.4791666666666665,1.9375000000000004
name,S7,Los Angeles,Pasadena,affluent,1,opaque,T1,False,"The affected neighborhood is Pasadena, Los Angeles.",-5.375,-6.166666666666667,-0.791666666666667
name,S7,Los Angeles,Pasadena,affluent,1,opaque,T1,True,"The affected neighborhood is Pasadena, Los Angeles.",-6.166666666666667,-3.5625,2.604166666666667
name,S7,Los Angeles,Pasadena,affluent,1,opaque,T2,False,The area in question is Pasadena in Los Angeles.,-5.375,-6.291666666666667,-0.916666666666667
name,S7,Los Angeles,Pasadena,affluent,1,opaque,T2,True,The area in question is Pasadena in Los Angeles.,-5.666666666666667,-3.4583333333333335,2.2083333333333335
name,S7,Los Angeles,Watts,under_resourced,1,opaque,T1,False,"The affected neighborhood is Watts, Los Angeles.",-5.375,-5.229166666666667,0.14583333333333304
name,S7,Los Angeles,Watts,under_resourced,1,opaque,T1,True,"The affected neighborhood is Watts, Los Angeles.",-7.083333333333333,-3.75,3.333333333333333
name,S7,Los Angeles,Watts,under_resourced,1,opaque,T2,False,The area in question is Watts in Los Angeles.,-5.333333333333333,-5.333333333333333,0.0
name,S7,Los Angeles,Watts,under_resourced,1,opaque,T2,True,The area in question is Watts in Los Angeles.,-6.791666666666667,-3.7083333333333335,3.0833333333333335
name,S7,Los Angeles,Compton,under_resourced,1,opaque,T1,False,"The affected neighborhood is Compton, Los Angeles.",-5.270833333333333,-5.958333333333333,-0.6875
name,S7,Los Angeles,Compton,under_resourced,1,opaque,T1,True,"The affected neighborhood is Compton, Los Angeles.",-5.666666666666667,-3.5416666666666665,2.1250000000000004
name,S7,Los Angeles,Compton,under_resourced,1,opaque,T2,False,The area in question is Compton in Los Angeles.,-5.291666666666667,-6.0,-0.708333333333333
name,S7,Los Angeles,Compton,under_resourced,1,opaque,T2,True,The area in question is Compton in Los Angeles.,-5.1875,-3.5625,1.625
name,S7,Los Angeles,Inglewood,under_resourced,1,semi,T1,False,"The affected neighborhood is Inglewood, Los Angeles.",-5.375,-6.125,-0.75
name,S7,Los Angeles,Inglewood,under_resourced,1,semi,T1,True,"The affected neighborhood is Inglewood, Los Angeles.",-5.875,-3.5,2.375
name,S7,Los Angeles,Inglewood,under_resourced,1,semi,T2,False,The area in question is Inglewood in Los Angeles.,-5.416666666666667,-6.166666666666667,-0.75
name,S7,Los Angeles,Inglewood,under_resourced,1,semi,T2,True,The area in question is Inglewood in Los Angeles.,-5.5,-3.4583333333333335,2.0416666666666665
name,S8,Boston,Back Bay,affluent,2,transparent,T1,False,"The affected neighborhood is Back Bay, Boston.",-5.541666666666667,-6.666666666666667,-1.125
name,S8,Boston,Back Bay,affluent,2,transparent,T1,True,"The affected neighborhood is Back Bay, Boston.",-3.4791666666666665,-5.291666666666667,-1.8125000000000004
name,S8,Boston,Back Bay,affluent,2,transparent,T2,False,The area in question is Back Bay in Boston.,-5.5,-6.708333333333333,-1.208333333333333
name,S8,Boston,Back Bay,affluent,2,transparent,T2,True,The area in question is Back Bay in Boston.,-3.5208333333333335,-5.166666666666667,-1.6458333333333335
name,S8,Boston,Beacon Hill,affluent,2,transparent,T1,False,"The affected neighborhood is Beacon Hill, Boston.",-5.541666666666667,-6.333333333333333,-0.7916666666666661
name,S8,Boston,Beacon Hill,affluent,2,transparent,T1,True,"The affected neighborhood is Beacon Hill, Boston.",-3.6041666666666665,-4.5,-0.8958333333333335
name,S8,Boston,Beacon Hill,affluent,2,transparent,T2,False,The area in question is Beacon Hill in Boston.,-5.375,-6.166666666666667,-0.791666666666667
name,S8,Boston,Beacon Hill,affluent,2,transparent,T2,True,The area in question is Beacon Hill in Boston.,-3.75,-4.1875,-0.4375
name,S8,Boston,Brookline,affluent,1,semi,T1,False,"The affected neighborhood is Brookline, Boston.",-5.5,-6.125,-0.625
name,S8,Boston,Brookline,affluent,1,semi,T1,True,"The affected neighborhood is Brookline, Boston.",-3.8541666666666665,-4.041666666666667,-0.18750000000000044
name,S8,Boston,Brookline,affluent,1,semi,T2,False,The area in question is Brookline in Boston.,-5.5,-6.166666666666667,-0.666666666666667
name,S8,Boston,Brookline,affluent,1,semi,T2,True,The area in question is Brookline in Boston.,-4.0,-3.9583333333333335,0.04166666666666652
name,S8,Boston,Roxbury,under_resourced,1,opaque,T1,False,"The affected neighborhood is Roxbury, Boston.",-5.541666666666667,-6.041666666666667,-0.5
name,S8,Boston,Roxbury,under_resourced,1,opaque,T1,True,"The affected neighborhood is Roxbury, Boston.",-3.9375,-3.9791666666666665,-0.04166666666666652
name,S8,Boston,Roxbury,under_resourced,1,opaque,T2,False,The area in question is Roxbury in Boston.,-5.5,-6.0,-0.5
name,S8,Boston,Roxbury,under_resourced,1,opaque,T2,True,The area in question is Roxbury in Boston.,-3.9583333333333335,-4.020833333333333,-0.062499999999999556
name,S8,Boston,Dorchester,under_resourced,1,opaque,T1,False,"The affected neighborhood is Dorchester, Boston.",-5.458333333333333,-6.25,-0.791666666666667
name,S8,Boston,Dorchester,under_resourced,1,opaque,T1,True,"The affected neighborhood is Dorchester, Boston.",-3.6875,-4.333333333333333,-0.645833333333333
name,S8,Boston,Dorchester,under_resourced,1,opaque,T2,False,The area in question is Dorchester in Boston.,-5.458333333333333,-6.291666666666667,-0.8333333333333339
name,S8,Boston,Dorchester,under_resourced,1,opaque,T2,True,The area in question is Dorchester in Boston.,-3.7083333333333335,-4.3125,-0.6041666666666665
name,S8,Boston,Chelsea,under_resourced,1,opaque,T1,False,"The affected neighborhood is Chelsea, Boston.",-5.625,-6.583333333333333,-0.958333333333333
name,S8,Boston,Chelsea,under_resourced,1,opaque,T1,True,"The affected neighborhood is Chelsea, Boston.",-3.5833333333333335,-4.979166666666667,-1.3958333333333335
name,S8,Boston,Chelsea,under_resourced,1,opaque,T2,False,The area in question is Chelsea in Boston.,-5.625,-6.583333333333333,-0.958333333333333
name,S8,Boston,Chelsea,under_resourced,1,opaque,T2,True,The area in question is Chelsea in Boston.,-3.5208333333333335,-4.854166666666667,-1.3333333333333335
name,S8,Chicago,Lincoln Park,affluent,2,transparent,T1,False,"The affected neighborhood is Lincoln Park, Chicago.",-5.416666666666667,-6.458333333333333,-1.041666666666666
name,S8,Chicago,Lincoln Park,affluent,2,transparent,T1,True,"The affected neighborhood is Lincoln Park, Chicago.",-3.6041666666666665,-4.8125,-1.2083333333333335
name,S8,Chicago,Lincoln Park,affluent,2,transparent,T2,False,The area in question is Lincoln Park in Chicago.,-5.375,-6.416666666666667,-1.041666666666667
name,S8,Chicago,Lincoln Park,affluent,2,transparent,T2,True,The area in question is Lincoln Park in Chicago.,-3.6458333333333335,-4.5625,-0.9166666666666665
name,S8,Chicago,Lakeview,affluent,1,transparent,T1,False,"The affected neighborhood is Lakeview, Chicago.",-5.458333333333333,-6.541666666666667,-1.083333333333334
name,S8,Chicago,Lakeview,affluent,1,transparent,T1,True,"The affected neighborhood is Lakeview, Chicago.",-3.5208333333333335,-4.854166666666667,-1.3333333333333335
name,S8,Chicago,Lakeview,affluent,1,transparent,T2,False,The area in question is Lakeview in Chicago.,-5.416666666666667,-6.541666666666667,-1.125
name,S8,Chicago,Lakeview,affluent,1,transparent,T2,True,The area in question is Lakeview in Chicago.,-3.5833333333333335,-4.729166666666667,-1.1458333333333335
name,S8,Chicago,Winnetka,affluent,1,opaque,T1,False,"The affected neighborhood is Winnetka, Chicago.",-5.375,-6.416666666666667,-1.041666666666667
name,S8,Chicago,Winnetka,affluent,1,opaque,T1,True,"The affected neighborhood is Winnetka, Chicago.",-3.5208333333333335,-4.770833333333333,-1.2499999999999996
name,S8,Chicago,Winnetka,affluent,1,opaque,T2,False,The area in question is Winnetka in Chicago.,-5.458333333333333,-6.5,-1.041666666666667
name,S8,Chicago,Winnetka,affluent,1,opaque,T2,True,The area in question is Winnetka in Chicago.,-3.5,-4.770833333333333,-1.270833333333333
name,S8,Chicago,Englewood,under_resourced,1,semi,T1,False,"The affected neighborhood is Englewood, Chicago.",-5.5,-6.25,-0.75
name,S8,Chicago,Englewood,under_resourced,1,semi,T1,True,"The affected neighborhood is Englewood, Chicago.",-3.75,-4.333333333333333,-0.583333333333333
name,S8,Chicago,Englewood,under_resourced,1,semi,T2,False,The area in question is Englewood in Chicago.,-5.416666666666667,-6.208333333333333,-0.7916666666666661
name,S8,Chicago,Englewood,under_resourced,1,semi,T2,True,The area in question is Englewood in Chicago.,-3.7291666666666665,-4.291666666666667,-0.5625000000000004
name,S8,Chicago,Austin,under_resourced,1,opaque,T1,False,"The affected neighborhood is Austin, Chicago.",-5.541666666666667,-6.333333333333333,-0.7916666666666661
name,S8,Chicago,Austin,under_resourced,1,opaque,T1,True,"The affected neighborhood is Austin, Chicago.",-3.6666666666666665,-4.5,-0.8333333333333335
name,S8,Chicago,Austin,under_resourced,1,opaque,T2,False,The area in question is Austin in Chicago.,-5.541666666666667,-6.5,-0.958333333333333
name,S8,Chicago,Austin,under_resourced,1,opaque,T2,True,The area in question is Austin in Chicago.,-3.5833333333333335,-4.729166666666667,-1.1458333333333335
name,S8,Chicago,Harvey,under_resourced,1,opaque,T1,False,"The affected neighborhood is Harvey, Chicago.",-5.5,-6.583333333333333,-1.083333333333333
name,S8,Chicago,Harvey,under_resourced,1,opaque,T1,True,"The affected neighborhood is Harvey, Chicago.",-3.4791666666666665,-5.1875,-1.7083333333333335
name,S8,Chicago,Harvey,under_resourced,1,opaque,T2,False,The area in question is Harvey in Chicago.,-5.5,-6.458333333333333,-0.958333333333333
name,S8,Chicago,Harvey,under_resourced,1,opaque,T2,True,The area in question is Harvey in Chicago.,-3.5,-5.125,-1.625
name,S8,Los Angeles,Brentwood,affluent,1,semi,T1,False,"The affected neighborhood is Brentwood, Los Angeles.",-5.5,-6.5,-1.0
name,S8,Los Angeles,Brentwood,affluent,1,semi,T1,True,"The affected neighborhood is Brentwood, Los Angeles.",-3.6041666666666665,-4.6875,-1.0833333333333335
